 0.003045025         3.49   0.99249347            0 0.0075065339            0            1
   0.0030625          3.5   0.99205627            0 0.0079437327            0            1
 0.003080025         3.51   0.99159502            0 0.0084049776            0            1
   0.0030976         3.52   0.99110852            0 0.0088914846            0            1
 0.003115225         3.53   0.99059548            0 0.0094045231            0            1
   0.0031329         3.54   0.99005458            0 0.0099454178            0            1
 0.003150625         3.55   0.98948445            0   0.01051555            0            1
   0.0031684         3.56   0.98888364            0   0.01111636            0            1
 0.003186225         3.57   0.98825065            0  0.011749347            0            1
   0.0032041         3.58   0.98758393            0  0.012416075            0            1
 0.003222025         3.59   0.98688183            0  0.013118167            0            1
     0.00324          3.6   0.98614268            0  0.013857316            0            1
 0.003258025         3.61   0.98536472            0  0.014635279            0            1
   0.0032761         3.62   0.98454612            0   0.01545388            0            1
 0.003294225         3.63   0.98368498            0  0.016315016            0            1
   0.0033124         3.64   0.98277935            0  0.017220653            0            1
 0.003330625         3.65   0.98182717            0  0.018172829            0            1
   0.0033489         3.66   0.98082635            0  0.019173655            0            1
 0.003367225         3.67   0.97977468            0  0.020225317            0            1
   0.0033856         3.68   0.97866992            0  0.021330077            0            1
 0.003404025         3.69   0.97750973            0  0.022490272            0            1
   0.0034225          3.7   0.97629169            0  0.023708314            0            1
 0.003441025         3.71    0.9750133            0  0.024986695            0            1
   0.0034596         3.72   0.97367202            0  0.026327982            0            1
 0.003478225         3.73   0.97226518            0  0.027734817            0            1
   0.0034969         3.74   0.97079008            0   0.02920992            0            1
 0.003515625         3.75   0.96924391            0  0.030756089            0            1
   0.0035344         3.76   0.96762381            0  0.032376192            0            1
 0.003553225         3.77   0.96592683            0  0.034073173            0            1
   0.0035721         3.78   0.96414995            0  0.035850047            0            1
 0.003591025         3.79    0.9622901            0  0.037709898            0            1
     0.00361          3.8   0.96034412            0  0.039655878            0            1
 0.003629025         3.81    0.9583088            0  0.041691203            0            1
   0.0036481         3.82   0.95618085            0  0.043819147            0            1
 0.003667225         3.83   0.95395696            0  0.046043044            0            1
   0.0036864         3.84   0.95163372            0  0.048366278            0            1
 0.003705625         3.85   0.94920772            0  0.050792282            0            1
   0.0037249         3.86   0.94667547            0  0.053324527            0            1
 0.003744225         3.87   0.94403348            0  0.055966524            0            1
   0.0037636         3.88   0.94127819            0  0.058721809            0            1
 0.003783025         3.89   0.93840606            0   0.06159394            0            1
   0.0038025          3.9   0.93541351            0  0.064586488            0            1
 0.003822025         3.91   0.93229697            0   0.06770303            0            1
   0.0038416         3.92   0.92905287            0  0.070947133            0            1
 0.003861225         3.93   0.92567765            0  0.074322353            0            1
   0.0038809         3.94   0.92216778            0  0.077832217            0            1
 0.003900625         3.95   0.91851978            0  0.081480215            0            1
   0.0039204         3.96   0.91473021            0  0.085269785            0            1
 0.003940225         3.97    0.9107957            0  0.089204303            0            1
   0.0039601         3.98   0.90671293            0  0.093287067            0            1
 0.003980025         3.99   0.90247871            0  0.097521285            0            1
       0.004            4   0.89808994            0   0.10191006            0            1
 0.004020025         4.01   0.89354363            0   0.10645637            0            1
   0.0040401         4.02   0.88883695            0   0.11116305            0            1
 0.004060225         4.03    0.8839672            0    0.1160328            0            1
   0.0040804         4.04   0.87893187            0   0.12106813            0            1
 0.004100625         4.05   0.87372863            0   0.12627137            0            1
   0.0041209         4.06   0.86835535            0   0.13164465            0            1
 0.004141225         4.07   0.86281013            0   0.13718987            0            1
   0.0041616         4.08    0.8570913            0    0.1429087            0            1
 0.004182025         4.09   0.85119746            0   0.14880254            0            1
   0.0042025          4.1   0.84512746            0   0.15487254            0            1
 0.004223025         4.11   0.83888048            0   0.16111952            0            1
   0.0042436         4.12   0.83245596            0   0.16754404            0            1
 0.004264225         4.13   0.82585369            0   0.17414631            0            1
   0.0042849         4.14    0.8190738            0    0.1809262            0            1
 0.004305625         4.15   0.81211674            0   0.18788326            0            1
   0.0043264         4.16   0.80498335            0   0.19501665            0            1
 0.004347225         4.17   0.79767484            0   0.20232516            0            1
   0.0043681         4.18   0.79019279            0   0.20980721            0            1
 0.004389025         4.19   0.78253919            0   0.21746081            0            1
     0.00441          4.2   0.77471642            0   0.22528358            0            1
 0.004431025         4.21   0.76672727            0   0.23327273            0            1
   0.0044521         4.22   0.75857493            0   0.24142507            0            1
 0.004473225         4.23     0.750263            0     0.249737            0            1
   0.0044944         4.24   0.74179549            0   0.25820451            0            1
 0.004515625         4.25   0.73317683            0   0.26682317            0            1
   0.0045369         4.26   0.72441182            0   0.27558818            0            1
 0.004558225         4.27   0.71550569            0   0.28449431            0            1
   0.0045796         4.28   0.70646402            0   0.29353598            0            1
 0.004601025         4.29   0.69729277            0   0.30270723            0            1
   0.0046225          4.3   0.68799828            0   0.31200172            0            1
 0.004644025         4.31   0.67858719            0   0.32141281            0            1
   0.0046656         4.32    0.6690665            0    0.3309335            0            1
 0.004687225         4.33   0.65944349            0   0.34055651            0            1
   0.0047089         4.34   0.64972573            0   0.35027427            0            1
 0.004730625         4.35   0.63992104            0   0.36007896            0            1
   0.0047524         4.36   0.63003747            0   0.36996253            0            1
 0.004774225         4.37   0.62008327            0   0.37991673            0            1
   0.0047961         4.38   0.61006688            0   0.38993312            0            1
 0.004818025         4.39   0.59999687            0   0.40000313            0            1
     0.00484          4.4   0.58988192            0   0.41011808            0            1
 0.004862025         4.41   0.57973082            0   0.42026918            0            1
   0.0048841         4.42   0.56955239            0   0.43044761            0            1
 0.004906225         4.43   0.55935549            0   0.44064451            0            1
   0.0049284         4.44   0.54914895            0   0.45085105            0            1
 0.004950625         4.45   0.53894159            0   0.46105841            0            1
   0.0049729         4.46   0.52874213            0   0.47125787            0            1
 0.004995225         4.47   0.51855922            0   0.48144078            0            1
   0.0050176         4.48   0.50840138            0   0.49159862            0            1
 0.005040025         4.49   0.49827695            0   0.50172305            0            1
   0.0050625          4.5   0.48819413            0   0.51180587            0            1
 0.005085025         4.51   0.47816089            0   0.52183911            0            1
   0.0051076         4.52   0.46818498            0   0.53181502            0            1
 0.005130225         4.53   0.45827391            0   0.54172609            0            1
   0.0051529         4.54   0.44843491            0   0.55156509            0            1
 0.005175625         4.55   0.43867496            0   0.56132504            0            1
   0.0051984         4.56   0.42900069            0   0.57099931            0            1
 0.005221225         4.57   0.41941847            0   0.58058153            0            1
   0.0052441         4.58   0.40993432            0   0.59006568            0            1
 0.005267025         4.59   0.40055394            0   0.59944606            0            1
     0.00529          4.6   0.39128266            0   0.60871734            0            1
 0.005313025         4.61   0.38212552            0   0.61787448            0            1
   0.0053361         4.62   0.37308716            0   0.62691284            0            1
 0.005359225         4.63    0.3641719            0    0.6358281            0            1
   0.0053824         4.64    0.3553837            0    0.6446163            0            1
 0.005405625         4.65   0.34672617            0   0.65327383            0            1
   0.0054289         4.66   0.33820258            0   0.66179742            0            1
 0.005452225         4.67   0.32981586            0   0.67018414            0            1
   0.0054756         4.68    0.3215686            0    0.6784314            0            1
 0.005499025         4.69   0.31346306            0   0.68653694            0            1
